Name,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Calibration Image,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Image X,Image Y,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,UUID,Volume (ABD),Volume (ESD),Width
2022-09-30_AM-Sample_Raw-Lake_Test1,208.8560,237.4277,0.4200,194.0515,193.9726,194.0232,526.6515,5689.1354,2270.5659,0.3404,0,2515,557,239,7.5636,4.6583,1000.0000,7.5873,4.7563,1000.0000,0.0980,0.0000,0.0611,0.3377,16.3681,99.9553,0.4662,09-30-2022 13:59:39,16.3072,31.0899,17.3868,64.6704,795.5470,49.4018,70.0000,-25.0000,1.8261,0.3539,0.0000,0.0202,117.8437,2.3854,2515,168,108,0,0,160.8178,41.6990,9,240.4582,1.0004,0.9999,1.0003,2.4057,0.0000,0.0000,0.0000,32.5881,2409936,0.0000,0,0.0000,0.0000,346884.0000,0.0830,09-30-2022 13:59:39,09-30-2022 13:59:39,0.4755,AAEB97BC40E911ED8B1900301809E817,2270.5659,15734.5817,18.5518
2022-09-30_AM-Sample_Raw-Lake_Test1,158.4179,160.6151,0.1254,198.2116,198.2086,198.2366,671.4646,543.3957,1499.9276,0.3404,0,2516,639,858,7.2727,4.4745,1000.0000,7.2754,4.6483,1000.0000,0.1738,0.0000,0.2506,0.2026,3.9899,87.5046,0.8052,09-30-2022 13:59:39,14.2023,27.1469,14.3004,44.1490,795.7660,10.4388,-70.0000,20.0000,0.1431,0.8748,0.0000,0.0958,45.3327,4.3427,2516,153,95,0,0,183.2628,39.6566,1,99.3508,1.0000,1.0001,1.0001,1.1354,0.0000,0.0000,0.0000,33.7941,2409937,0.0000,0,0.0000,0.0000,307515.0000,0.5152,09-30-2022 13:59:39,09-30-2022 13:59:39,0.4768,AAEB9AFE40E911ED8B1900301809E817,1499.9276,10475.1283,5.9570
2022-09-30_AM-Sample_Raw-Lake_Test1,330.8062,332.1002,0.0483,193.3415,193.3306,193.3379,879.5329,1674.7588,4526.1011,0.3404,0,2517,286,348,7.6513,4.7693,1000.0000,7.6715,4.8593,1000.0000,0.0900,0.0000,0.0669,0.0546,14.9509,239.9706,0.5736,09-30-2022 13:59:39,20.5230,75.6823,20.5631,76.0143,796.5160,44.9473,-50.0000,40.0000,0.1130,0.8985,0.0000,0.0222,131.2773,2.9207,2517,312,266,0,0,153.1638,117.9486,1,268.3959,1.0001,1.0000,1.0000,1.1185,0.0000,0.0000,0.0000,18.9528,2409938,0.0000,0,0.0000,0.0000,504981.0000,0.5177,09-30-2022 13:59:39,09-30-2022 13:59:39,0.7288,AAEB9E2940E911ED8B1900301809E817,4526.1011,226976.5623,6.6378
2022-09-30_AM-Sample_Raw-Lake_Test1,82.1249,82.1249,0.7603,196.7545,196.6724,196.5880,451.2388,549.9953,559.8553,0.3404,0,2518,223,789,7.7607,4.8585,1000.0000,7.7758,4.8996,1000.0000,0.0411,0.5437,0.5121,0.8865,1.9529,39.3589,0.9128,09-30-2022 13:59:39,10.2257,11.8005,10.2257,61.8195,797.2350,3.8772,-45.0000,50.0000,0.5259,0.6553,0.0000,0.2579,20.5173,5.2917,2518,79,79,0,0,136.3266,13.4458,1,51.6181,1.0004,0.9992,0.9996,1.3115,0.0000,0.0000,0.0000,37.2323,2409939,0.0000,0,0.0000,0.0000,127738.0000,0.4762,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1335,AAEBA14B40E911ED8B1900301809E817,559.8553,860.4062,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,85.1517,86.6677,0.7580,201.5967,201.6908,201.7601,480.7597,596.6472,591.0903,0.3404,0,2519,943,1195,7.7997,4.8592,1000.0000,7.8202,4.9105,1000.0000,0.0513,0.6223,0.5078,0.8845,1.9691,41.7148,0.8768,09-30-2022 13:59:39,10.4124,12.5759,10.5047,75.5882,797.3290,3.9318,25.0000,-80.0000,0.4973,0.6679,0.0000,0.2543,21.1516,5.3796,2519,77,82,0,0,139.1996,14.1266,1,53.0623,0.9995,1.0008,1.0003,1.2720,0.0000,0.0000,0.0000,35.3967,2409940,0.0000,0,0.0000,0.0000,134606.0000,0.5513,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1720,AAEBA45640E911ED8B1900301809E817,591.0903,1041.3931,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,89.7049,89.7049,0.5825,194.3379,194.0020,193.7431,490.7238,535.2308,639.1278,0.3404,0,2520,245,885,7.7997,4.8592,1000.0000,7.8202,4.9105,1000.0000,0.0513,0.4680,0.4930,0.7980,2.0284,43.9181,0.8465,09-30-2022 13:59:39,10.6872,13.2945,10.6872,86.3431,797.3290,4.1303,-15.0000,-90.0000,0.3611,0.7347,0.0000,0.2421,22.0076,5.3283,2520,74,90,0,0,139.1126,16.1690,2,54.6717,1.0017,0.9969,0.9987,1.2449,0.0000,0.0000,0.0000,38.4425,2409940,0.0000,0,0.0000,0.0000,140782.0000,0.5590,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1961,AAEBA77540E911ED8B1900301809E817,639.1278,1230.3133,9.7014
2022-09-30_AM-Sample_Raw-Lake_Test1,192.0446,192.0446,0.7017,202.4710,202.3418,202.2538,1143.5360,1874.2320,2002.0129,0.3404,0,2521,908,1590,7.7056,4.7739,1000.0000,7.7335,4.8349,1000.0000,0.0610,0.5067,0.3915,0.8674,2.5542,60.6633,0.8784,09-30-2022 13:59:39,15.6371,18.5896,15.6371,88.7758,797.6880,5.8533,-85.0000,-20.0000,0.6262,0.6149,0.0000,0.1708,36.8120,6.2891,2521,109,92,0,0,139.7377,22.6366,1,86.2021,1.0006,0.9989,0.9996,1.4210,0.0000,0.0000,0.0000,36.4012,2409941,0.0000,0,0.0000,0.0000,279196.0000,0.5928,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1588,AAEBAA9D40E911ED8B1900301809E817,2002.0129,3363.6462,15.1478
2022-09-30_AM-Sample_Raw-Lake_Test1,336.6305,336.6305,0.0297,192.2751,192.2387,192.2307,739.0195,776.1157,4646.1577,0.3404,0,2522,387,96,7.5897,4.6589,1000.0000,7.6048,4.7753,1000.0000,0.1164,0.0000,0.0461,0.0406,21.6879,274.7068,0.5482,09-30-2022 13:59:39,20.7029,86.7358,20.7029,100.3135,797.7350,66.1193,75.0000,-15.0000,0.1842,0.8445,0.0000,0.0151,160.2290,2.4233,2522,433,134,0,0,134.6246,135.3090,1,325.3046,1.0002,0.9998,1.0000,1.1842,0.0000,0.0000,0.0000,33.9836,2409942,0.0000,0,0.0000,0.0000,451127.0000,0.1989,09-30-2022 13:59:39,09-30-2022 13:59:39,0.7613,AAEBADAC40E911ED8B1900301809E817,4646.1577,341659.8570,8.3398
2022-09-30_AM-Sample_Raw-Lake_Test1,159.9872,161.5572,0.7896,203.4383,203.7058,204.0750,1965.5315,1362.3548,1522.2695,0.3404,0,2523,609,1568,7.7414,4.8117,1000.0000,7.7562,4.8489,1000.0000,0.0371,0.7838,0.8433,0.9683,1.1859,49.1068,1.0000,09-30-2022 13:59:39,14.2724,14.9303,14.3423,28.0435,798.0940,1.0000,55.0000,-40.0000,0.0000,1.2411,0.0000,1.0000,13.5768,13.5768,2523,89,88,0,0,162.7005,16.8498,1,54.3071,0.9987,1.0031,1.0018,1.1059,0.0000,0.0000,0.0000,68.7276,2409943,0.0000,0,0.0000,0.0000,275452.0000,0.8151,09-30-2022 13:59:39,09-30-2022 13:59:39,0.0441,AAEBB0D440E911ED8B1900301809E817,1522.2695,1742.6339,12.7650
2022-09-30_AM-Sample_Raw-Lake_Test1,81.0168,89.2995,0.9262,197.8834,197.7819,197.9471,935.6291,611.3187,548.5630,0.3404,0,2524,556,870,7.6973,4.7851,1000.0000,7.7008,4.8453,1000.0000,0.0602,0.8908,0.8163,0.9933,1.2250,37.0939,1.0000,09-30-2022 13:59:39,10.1565,11.1197,10.6630,39.2130,798.6570,1.0000,-90.0000,35.0000,0.0000,1.1078,0.0000,1.0000,10.6008,10.6008,2524,79,76,0,0,178.5702,11.7438,1,42.4031,1.0005,1.0003,1.0008,1.1431,0.0000,0.0000,0.0000,44.3153,2409944,0.0000,0,0.0000,0.0000,165356.0000,0.8108,09-30-2022 13:59:39,09-30-2022 13:59:39,0.0866,AAEBB3F640E911ED8B1900301809E817,548.5630,719.9159,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,127.9311,131.0368,0.5694,190.9206,190.8729,190.8484,434.1836,1857.3908,1088.4991,0.3404,0,2525,569,313,7.6267,4.7288,1000.0000,7.6392,4.7838,1000.0000,0.0551,0.0000,0.1905,0.5248,5.2495,72.0859,0.5075,09-30-2022 13:59:39,12.7627,22.2489,12.9167,74.9438,799.0940,14.4225,35.0000,-70.0000,0.7746,0.5635,0.0000,0.0693,48.6281,3.3717,2525,101,117,0,0,144.6874,27.4022,3,103.9996,1.0002,0.9996,0.9999,1.4427,0.0000,0.0000,0.0000,39.0171,2409945,0.0000,0,0.0000,0.0000,200392.0000,0.4417,09-30-2022 13:59:39,09-30-2022 13:59:39,0.4264,AAEBB71840E911ED8B1900301809E817,1088.4991,5766.6761,15.1478
2022-09-30_AM-Sample_Raw-Lake_Test1,156.5358,158.7317,0.6803,199.7151,199.6151,199.4964,426.7126,2434.9799,1473.2771,0.3404,0,2526,756,1093,7.7073,4.8604,1000.0000,7.7422,5.1837,1000.0000,0.3233,0.1141,0.1160,0.6092,8.6183,69.3641,0.5857,09-30-2022 13:59:39,14.1176,21.3223,14.2163,65.6102,799.1570,25.0351,-65.0000,45.0000,1.7911,0.3583,0.0000,0.0399,69.8310,2.7893,2526,113,106,0,0,176.0355,25.0194,1,145.2406,1.0005,0.9989,0.9994,2.0939,0.0000,0.0000,0.0000,33.1726,2409946,0.0000,0,0.0000,0.0000,292219.0000,0.1563,09-30-2022 13:59:39,09-30-2022 13:59:39,0.3379,AAEBBA3640E911ED8B1900301809E817,1473.2771,5075.7405,17.5306
2022-09-30_AM-Sample_Raw-Lake_Test1,106.8247,108.2591,0.7882,201.6237,201.8466,201.9212,797.4463,764.6621,830.5601,0.3404,0,2527,156,1848,7.6425,4.7421,1000.0000,7.6595,4.8097,1000.0000,0.0676,0.7474,0.6336,0.9525,1.5782,42.5188,0.9621,09-30-2022 13:59:39,11.6625,12.8028,11.7405,68.3657,799.9220,2.5688,0.0000,-75.0000,0.3031,0.7674,0.0000,0.3893,18.8519,7.3389,2527,72,87,0,0,158.1576,14.4670,1,52.3815,0.9989,1.0015,1.0004,1.2320,0.0000,0.0000,0.0000,46.1315,2409947,0.0000,0,0.0000,0.0000,186626.0000,0.7614,09-30-2022 13:59:39,09-30-2022 13:59:39,0.0891,AAEBC01340E911ED8B1900301809E817,830.5601,1098.7927,11.0630
2022-09-30_AM-Sample_Raw-Lake_Test1,96.9179,96.9179,0.8010,200.7138,200.6362,200.6584,817.1994,680.1756,717.7445,0.3404,0,2528,711,805,7.7302,4.9889,1000.0000,7.7435,4.8583,1000.0000,-0.1307,0.6628,0.7184,0.9339,1.3920,41.0776,0.9757,09-30-2022 13:59:39,11.1085,12.3584,11.1085,91.1008,799.9690,1.8254,-70.0000,5.0000,0.0462,0.9559,0.0000,0.5478,15.1348,8.2915,2528,84,76,0,0,113.9261,14.4670,1,46.8525,1.0004,0.9997,1.0001,1.1406,0.0000,0.0000,0.0000,41.5292,2409948,0.0000,0,0.0000,0.0000,123382.0000,0.6297,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1011,AAEBC70E40E911ED8B1900301809E817,717.7445,988.2949,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,108.8742,108.8742,0.2005,194.5233,194.5533,194.5050,588.5437,305.9329,854.5770,0.3404,0,2529,408,986,7.3241,4.4512,1000.0000,7.3307,4.5408,1000.0000,0.0896,0.0000,0.4490,0.3740,2.2270,58.4684,0.9897,09-30-2022 13:59:39,11.7738,17.9277,11.7738,61.4647,800.7500,4.7874,-10.0000,85.0000,0.0000,1.0093,0.0000,0.2089,25.8007,5.3893,2529,63,120,0,0,184.9542,26.0406,1,62.3799,0.9998,0.9999,0.9998,1.0669,0.0000,0.0000,0.0000,35.8337,2409949,0.0000,0,0.0000,0.0000,221945.0000,0.8098,09-30-2022 13:59:39,09-30-2022 13:59:39,0.3433,AAEBCD6F40E911ED8B1900301809E817,854.5770,3016.9963,4.9358
2022-09-30_AM-Sample_Raw-Lake_Test1,204.3035,208.8560,0.6601,193.1750,192.6457,192.1301,1192.7486,2228.0554,2196.7334,0.3404,0,2530,407,396,7.2403,4.4547,1000.0000,7.2317,4.5412,1000.0000,0.0865,0.3342,0.3523,0.8072,2.8385,64.0072,0.8411,09-30-2022 13:59:39,16.1285,19.6770,16.3072,64.8395,800.8290,6.7697,25.0000,-80.0000,0.7902,0.5586,0.0000,0.1477,41.1339,6.0762,2530,96,109,0,0,138.0809,22.9770,1,94.4201,1.0027,0.9946,0.9973,1.4751,0.0000,0.0000,0.0000,47.7520,2409950,0.0000,0,0.0000,0.0000,291903.0000,0.5270,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1803,AAEBD36C40E911ED8B1900301809E817,2196.7334,3989.1100,15.8286
2022-09-30_AM-Sample_Raw-Lake_Test1,95.2895,95.2895,0.5420,197.4058,197.4508,197.6045,359.5768,1693.9946,699.7310,0.3404,0,2531,777,501,7.7233,4.8789,1000.0000,7.7315,4.8318,1000.0000,-0.0471,0.0872,0.2823,0.4004,3.5419,55.1477,0.6145,09-30-2022 13:59:39,11.0148,16.8214,11.0148,72.0628,800.9540,9.0163,-55.0000,45.0000,0.6485,0.6066,0.0000,0.1109,33.3876,3.7030,2531,98,92,0,0,160.4583,20.2538,2,74.1813,0.9998,1.0010,1.0008,1.3451,0.0000,0.0000,0.0000,54.8433,2409951,0.0000,0,0.0000,0.0000,171209.0000,0.3832,09-30-2022 13:59:39,09-30-2022 13:59:39,0.3452,AAEBD98C40E911ED8B1900301809E817,699.7310,2492.2271,12.4246
2022-09-30_AM-Sample_Raw-Lake_Test1,261.5417,576.3013,0.9752,188.9438,189.2138,189.3986,10867.3669,10324.0021,3181.8174,0.3404,0,2532,843,1206,7.7638,4.9747,1000.0000,7.8042,5.2475,1000.0000,0.2728,0.8881,0.7644,0.9964,1.3082,89.7465,0.9903,09-30-2022 13:59:39,18.2484,27.8844,27.0882,97.5265,801.2190,1.3906,5.0000,40.0000,0.0399,0.9617,0.0000,0.7191,29.9104,21.5083,2532,126,128,0,0,137.6768,28.7638,1,102.8374,0.9986,1.0024,1.0010,1.1459,0.0000,0.0000,0.0000,40.7356,2409952,0.0000,0,0.0000,0.0000,365119.0000,0.8566,09-30-2022 13:59:39,09-30-2022 13:59:39,0.3456,AAEBDD1840E911ED8B1900301809E817,3181.8174,11352.3061,26.3810
2022-09-30_AM-Sample_Raw-Lake_Test1,94.2725,94.2725,0.8227,196.3340,196.2327,196.0870,619.8086,647.3409,688.5597,0.3404,0,2533,629,724,7.3698,4.5688,1000.0000,7.3533,4.6360,1000.0000,0.0673,0.7439,0.5940,0.9521,1.6835,40.6037,0.9379,09-30-2022 13:59:39,10.9559,12.2166,10.9559,62.8594,801.4070,2.9500,5.0000,-65.0000,0.4137,0.7074,0.0000,0.3390,19.0082,6.4434,2533,81,83,0,0,139.4342,13.4458,1,50.9031,1.0005,0.9987,0.9993,1.2537,0.0000,0.0000,0.0000,32.6749,2409953,0.0000,0,0.0000,0.0000,147382.0000,0.6096,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1032,AAEBE04A40E911ED8B1900301809E817,688.5597,954.6569,10.7226
2022-09-30_AM-Sample_Raw-Lake_Test1,416.8718,442.3190,0.7314,174.9812,174.3192,173.6232,2644.9417,9052.2910,6402.7642,0.3404,0,2534,217,838,7.7763,5.0475,1000.0000,7.8154,5.3323,1000.0000,0.2848,0.2101,0.2381,0.7296,4.2003,92.3191,0.7848,09-30-2022 13:59:39,23.0386,28.6882,23.7314,85.0094,801.6720,11.1057,-25.0000,-90.0000,1.2952,0.4357,0.0000,0.0900,74.6114,6.7183,2534,115,136,0,0,141.3211,32.5082,1,162.6594,1.0038,0.9922,0.9960,1.7619,0.0000,0.0000,0.0000,49.8923,2409954,0.0000,0,0.0000,0.0000,578286.0000,0.4643,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1969,AAEBE38F40E911ED8B1900301809E817,6402.7642,12362.5057,23.9982
2022-09-30_AM-Sample_Raw-Lake_Test1,128.2415,128.2415,0.1711,199.2983,199.3393,199.3120,558.7237,373.2702,1092.4629,0.3404,0,2535,420,1296,7.4807,4.6151,1000.0000,7.4933,4.7909,1000.0000,0.1758,0.0000,0.3038,0.3129,3.2920,70.6290,0.9378,09-30-2022 13:59:39,12.7782,21.7667,12.7782,44.8186,802.4540,8.2204,60.0000,-25.0000,0.1303,0.8847,0.0000,0.1216,36.3605,4.4232,2535,129,92,0,0,182.2774,32.1678,1,81.5675,0.9998,1.0001,0.9999,1.1549,0.0000,0.0000,0.0000,35.2111,2409955,0.0000,0,0.0000,0.0000,253001.0000,0.6441,09-30-2022 13:59:39,09-30-2022 13:59:39,0.4129,AAEBE74140E911ED8B1900301809E817,1092.4629,5399.7758,5.2762
2022-09-30_AM-Sample_Raw-Lake_Test1,97.0197,101.9152,0.6325,194.1836,194.2205,194.2482,500.0217,825.8399,718.8760,0.3404,0,2536,207,368,7.3628,4.5371,1000.0000,7.3423,4.5955,1000.0000,0.0585,0.2829,0.4055,0.7422,2.4661,53.3349,0.6560,09-30-2022 13:59:39,11.1144,16.2352,11.3913,52.2096,803.0320,5.5677,-90.0000,-25.0000,0.4839,0.6739,0.0000,0.1796,27.0242,4.8537,2536,98,90,0,0,153.2113,18.2114,2,63.7557,0.9998,1.0003,1.0001,1.1954,0.0000,0.0000,0.0000,45.4912,2409956,0.0000,0,0.0000,0.0000,166081.0000,0.3739,09-30-2022 13:59:39,09-30-2022 13:59:39,0.3154,AAEBEABD40E911ED8B1900301809E817,718.8760,2240.6326,11.4034
2022-09-30_AM-Sample_Raw-Lake_Test1,89.0969,89.0969,0.6369,202.0596,201.9702,201.9970,414.8053,562.0462,632.6416,0.3404,0,2537,925,907,7.4646,4.6085,1000.0000,7.4721,4.7186,1000.0000,0.1101,0.5403,0.4000,0.8299,2.5002,42.5996,0.8422,09-30-2022 13:59:39,10.6509,12.8879,10.6509,64.6710,803.2660,5.6784,85.0000,-30.0000,0.6254,0.6152,0.0000,0.1761,25.7276,4.5308,2537,90,76,0,0,139.6342,15.8286,1,60.5169,1.0004,0.9997,1.0001,1.4206,0.0000,0.0000,0.0000,69.4515,2409957,0.0000,0,0.0000,0.0000,140472.0000,0.5898,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1736,AAEBEE0B40E911ED8B1900301809E817,632.6416,1120.8496,10.3822
2022-09-30_AM-Sample_Raw-Lake_Test1,115.3445,115.3445,0.0889,191.9089,191.9493,191.9802,364.1650,161.0750,931.8780,0.3404,0,2538,768,110,7.7495,4.8350,1000.0000,7.7639,4.8634,1000.0000,0.0284,0.0000,0.1887,0.1701,5.2991,86.9480,0.9401,09-30-2022 13:59:39,12.1186,26.9672,12.1186,30.7791,803.9070,14.5791,-70.0000,25.0000,0.1168,0.8954,0.0000,0.0686,46.1909,3.1683,2538,156,96,0,0,192.8139,41.3586,1,98.7184,0.9998,1.0004,1.0002,1.1354,0.0000,0.0000,0.0000,24.2999,2409958,0.0000,0,0.0000,0.0000,243524.0000,0.8095,09-30-2022 13:59:39,09-30-2022 13:59:39,0.5506,AAEBF13D40E911ED8B1900301809E817,931.8780,10268.5315,3.2338
2022-09-30_AM-Sample_Raw-Lake_Test1,296.5829,299.5908,0.6943,194.0963,193.6069,193.1464,1294.9027,4964.2044,3842.2270,0.3404,0,2539,874,1810,7.6346,4.7174,1000.0000,7.6500,4.8321,1000.0000,0.1147,0.1338,0.1782,0.7130,5.6104,84.2155,0.7109,09-30-2022 13:59:39,19.4325,26.1162,19.5308,71.1400,804.3290,15.5612,15.0000,-85.0000,1.5906,0.3860,0.0000,0.0643,73.6339,4.7319,2539,110,125,0,0,141.9238,28.4234,2,156.7316,1.0025,0.9951,0.9976,1.8611,0.0000,0.0000,0.0000,45.4707,2409959,0.0000,0,0.0000,0.0000,422791.0000,0.2999,09-30-2022 13:59:39,09-30-2022 13:59:39,0.2559,AAEBF47940E911ED8B1900301809E817,3842.2270,9326.7599,22.9770
2022-09-30_AM-Sample_Raw-Lake_Test1,295.4016,296.6903,0.8382,180.4902,180.3009,180.0361,1099.0711,11509.6465,3819.2928,0.3404,0,2540,296,1184,7.7020,4.8584,1000.0000,7.7293,5.0533,1000.0000,0.1950,0.1418,0.1362,0.4674,7.3439,86.4995,0.5938,09-30-2022 13:59:39,19.3937,26.8254,19.4360,73.5264,804.5470,21.0240,65.0000,-70.0000,1.9275,0.3416,0.0000,0.0476,85.2030,4.0527,2540,124,123,0,0,150.1961,29.1042,1,178.5113,1.0011,0.9975,0.9985,2.0637,0.0000,0.0000,0.0000,46.8276,2409960,0.0000,0,0.0000,0.0000,445782.0000,0.5037,09-30-2022 13:59:39,09-30-2022 13:59:39,0.2770,AAEBF79140E911ED8B1900301809E817,3819.2928,10107.3611,23.9982
2022-09-30_AM-Sample_Raw-Lake_Test1,274.9170,274.9170,0.1137,199.2348,199.2762,199.3457,1318.6102,935.2268,3428.9897,0.3404,0,2541,139,1741,7.7718,4.8406,1000.0000,7.7974,4.9261,1000.0000,0.0855,0.0000,0.2259,0.2139,4.4259,116.7170,0.9399,09-30-2022 13:59:39,18.7092,36.4606,18.7092,43.9102,804.7040,11.8198,-35.0000,55.0000,0.1288,0.8859,0.0000,0.0846,61.6713,5.2176,2541,138,180,0,0,186.8063,54.6342,1,133.7779,0.9998,1.0006,1.0003,1.1462,0.0000,0.0000,0.0000,40.1635,2409961,0.0000,0,0.0000,0.0000,518761.0000,0.7978,09-30-2022 13:59:39,09-30-2022 13:59:39,0.4869,AAEBFAD040E911ED8B1900301809E817,3428.9897,25378.7864,6.9782
2022-09-30_AM-Sample_Raw-Lake_Test1,189.5125,198.3812,0.5978,197.6662,197.4276,197.1793,1216.5416,1747.0444,1962.5495,0.3404,0,2542,913,727,7.7718,4.8406,1000.0000,7.7974,4.9261,1000.0000,0.0855,0.5043,0.4013,0.8254,2.4920,62.8095,0.8658,09-30-2022 13:59:39,15.5337,19.2515,15.8930,64.9263,804.7040,5.6520,-80.0000,40.0000,0.6218,0.6166,0.0000,0.1769,36.7123,6.4955,2542,109,102,0,0,142.7432,22.6366,1,86.4156,1.0012,0.9975,0.9987,1.3758,0.0000,0.0000,0.0000,34.3576,2409961,0.0000,0,0.0000,0.0000,281775.0000,0.5869,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1931,AAEBFDF240E911ED8B1900301809E817,1962.5495,3735.8815,13.1054
2022-09-30_AM-Sample_Raw-Lake_Test1,89.8062,90.7187,0.5427,201.5341,201.5183,201.4768,403.0340,561.7929,640.2112,0.3404,0,2543,780,1321,7.7686,4.8476,1000.0000,7.7813,4.8918,1000.0000,0.0442,0.4173,0.3711,0.7360,2.6945,43.6938,0.8683,09-30-2022 13:59:39,10.6932,13.2094,10.7474,56.8704,804.8130,6.3065,-40.0000,40.0000,0.6219,0.6166,0.0000,0.1586,27.3280,4.3333,2543,82,85,0,0,147.6930,16.8498,2,63.3227,1.0001,0.9997,0.9998,1.4492,0.0000,0.0000,0.0000,60.9788,2409962,0.0000,0,0.0000,0.0000,149613.0000,0.5435,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1905,AAEC022E40E911ED8B1900301809E817,640.2112,1206.8380,8.6802
2022-09-30_AM-Sample_Raw-Lake_Test1,87.6794,88.5905,0.9025,196.1482,196.2127,196.2510,206.5622,1014.4023,617.6038,0.3404,0,2544,753,199,7.7621,4.8302,1000.0000,7.7765,4.8859,1000.0000,0.0558,0.3362,0.1277,0.7243,7.8314,45.7603,0.6995,09-30-2022 13:59:39,10.5658,13.8335,10.6206,71.7365,805.8750,22.5589,-30.0000,-90.0000,2.2316,0.3094,0.0000,0.0443,51.1523,2.2675,2544,79,87,0,0,155.4274,15.8286,2,106.8396,0.9997,1.0005,1.0002,2.3348,0.0000,0.0000,0.0000,26.7667,2409963,0.0000,0,0.0000,0.0000,154184.0000,0.3847,09-30-2022 13:59:39,09-30-2022 13:59:39,0.2362,AAEC056340E911ED8B1900301809E817,617.6038,1386.0942,11.7438
2022-09-30_AM-Sample_Raw-Lake_Test1,105.2890,106.2102,0.7995,201.9751,201.9820,201.9931,656.8603,861.3349,812.7151,0.3404,0,2545,732,1415,7.2901,4.4501,1000.0000,7.2815,4.5398,1000.0000,0.0897,0.5871,0.5346,0.8804,1.8706,44.4926,0.9506,09-30-2022 13:59:39,11.5783,13.4269,11.6289,60.6207,806.1410,3.5989,5.0000,-90.0000,0.4607,0.6846,0.0000,0.2779,22.1264,6.1480,2545,78,88,0,0,149.3845,15.1478,1,56.5489,1.0000,1.0001,1.0001,1.2710,0.0000,0.0000,0.0000,38.9838,2409964,0.0000,0,0.0000,0.0000,174033.0000,0.5399,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1377,AAEC089B40E911ED8B1900301809E817,812.7151,1267.4324,11.4034
2022-09-30_AM-Sample_Raw-Lake_Test1,354.1238,354.1238,0.6115,205.3999,205.7102,206.0475,4015.6599,3876.9064,5012.9865,0.3404,0,2546,445,1771,7.2392,4.9728,1000.0000,7.2013,4.6016,1000.0000,-0.3712,0.5283,0.6324,0.8825,1.5813,76.6913,0.9572,09-30-2022 13:59:39,21.2340,23.6956,21.2340,64.3100,806.2190,2.5801,-90.0000,-10.0000,0.0881,0.9191,0.0000,0.3876,32.4076,12.5606,2546,132,97,0,0,124.7973,29.7850,1,89.9365,0.9985,1.0032,1.0016,1.1727,0.0000,0.0000,0.0000,58.4771,2409965,0.0000,0,0.0000,0.0000,438413.0000,0.8367,09-30-2022 13:59:39,09-30-2022 13:59:39,0.1039,AAEC0BBD40E911ED8B1900301809E817,5012.9865,6966.3128,17.1902
2022-09-30_AM-Sample_Raw-Lake_Test1,248.4063,248.4063,0.9983,197.0328,196.4539,195.7272,3107.2137,2959.0167,2945.1511,0.3404,0,2547,126,1257,7.3797,4.5326,1000.0000,7.4066,4.7027,1000.0000,0.1701,0.9042,0.7427,0.9965,1.3464,60.4407,0.9808,09-30-2022 13:59:39,17.7843,18.5423,17.7843,108.7198,806.5000,1.6078,70.0000,-90.0000,0.1286,0.8861,0.0000,0.6220,21.7057,13.5006,2547,97,98,0,0,132.8015,19.2326,1,70.4127,1.0029,0.9934,0.9963,1.1650,0.0000,0.0000,0.0000,33.7733,2409966,0.0000,0,0.0000,0.0000,335855.0000,0.8751,09-30-2022 13:59:39,09-30-2022 13:59:39,0.0409,AAEC0EFF40E911ED8B1900301809E817,2945.1511,3338.0478,17.8710
